AllowedStartingMaterialId,Type,ConceptId,Description,Manufacturer,Brand,Strength,Size,ApprovedStatus,ActionOnReceipt,Dose,Location,FirstChoiceForPicking
F64B3D21-9E09-4701-BD99-B3C8BF71E15B,2,NULL,Violet block with black border and 1 black line (BAG)  70mm x 90mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
D4947B2A-744B-4C38-9C57-B3D4AB362CC1,2,NULL,Warm red block with 2 black lines (FLAG),Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
C11C487D-5CDF-4665-A8B3-B3FFEBCC9FBB,0,66492009,NULL,Takeda UK Ltd,NULL,N/A,N/A,1,Straight to Stock,50 mg,BA-A01,0
7AE5D8F3-AEBE-4775-B715-B4192EC1ED96,0,443764005,NULL,Roche,NULL,30 mg/mL,14 mL,1,Straight to Stock,420 mg,,0
C885CB72-20D1-476A-AE89-B4625AF73074,1,f924f4e1-0aaa-4bff-9b23-bbc9ddeff3a8,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-A03,0
4BEFACF8-86FC-4A2A-9C8B-B4870E6E8CA9,0,19841008,NULL,Wockhardt,NULL,N/A,N/A,1,Straight to Stock,2000 mg,AF-A04,0
5F5A2ED1-0D24-4977-A69A-B49042DD1C4A,2,NULL,White Secondary Bag Polypropylene Label 80x80mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
3ECEB288-4EC4-450C-A34C-B4FC625FFEA3,2,NULL,Klercide Neutral Detergent Unit Dose Concentrate (100ml),Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
B14941AC-729D-4BF9-BDA4-B5B62CA5EC27,1,e41d8f8b-2172-4b06-a76a-9b4e7bf02dfe,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
4D57F1AE-99F2-4DE4-AD5A-B5FA4662F441,0,327032007,NULL,Hospira (Pfizer),NULL,5 mg/mL,20 mL,1,Straight to Stock,100 mg,,0
D9F410C3-78B3-4222-A531-B6428F86778A,0,59240002,NULL,Accord,NULL,N/A,N/A,0,Straight to Stock,40 mg,,0
071E82E0-5B52-434B-B0EA-B64BED6A9F49,1,8be53ecd-2e7c-4305-be99-0304e0d0d4a3,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
4868B15D-2A87-4BC0-8CCE-B67350D93540,1,aacc0267-543c-4f50-936b-4b6ad8e25342,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
025AABA7-86AF-4865-A0A6-B69D56001EA8,1,0fd197d0-1fdd-437d-a38a-b6be6c6d0e6f,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
F07AF9D9-F5F2-4802-BA85-B6C4DF126865,0,4111311002,NULL,AstraZeneca,NULL,50 mg/mL,2.4 mL,1,Straight to Stock,120 mg,,0
499E7FDD-F049-4ADD-9022-B74491FBC660,1,07a08a0d-3741-4662-b8f6-e34480009f8d,NULL,NULL,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
EE2F18DC-97F6-4936-82EF-B7998C37544B,0,1528001,NULL,Teva,NULL,10 mg/mL,30 mL,1,Straight to Stock,300 mg,BJ-B01,0
E180B9DA-B7FB-4323-BA60-B7A8A5A8301F,0,6102009,NULL,Aguettant,NULL,2 mg/mL,1 mL,0,Quarantine - Check codes (Straight to Stock),2 mg,,0
8BC1B70E-7979-4531-9410-B83C6729BFCE,1,ac3900ce-7b23-43ef-847e-3aaebd0f0cee,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
BD60A30B-D9BB-435A-A21A-B88412766B19,2,NULL,Blue and yellow blocks with 1 black line label (std) 100mmx38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
0E93E0EA-3995-40B2-B216-B88DFDBB40F8,0,108783005,NULL,SANDOZ,NULL,20mg/mL,15 mL,0,Quarantine - Check codes (Straight to Stock),300mg,,0
304E2E37-0B47-4D32-81CB-B8CE4137BD0F,1,c644e687-8aab-4557-a447-64d423956f3f,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
94C37D19-5646-4B98-BBA6-B8CFB255BC6A,0,108759002,NULL,Fresenius Kabi,NULL,10 mg/mL,45 mL,1,Straight to Stock,450 mg,AC-C06,0
319FEC04-AC3F-40D5-B1FB-B8D0B92C8F25,0,544002,NULL,Aspen,NULL,N/A,N/A,1,Straight to Stock,50 mg,AJ-A08,0
002ACBA7-5A7B-4A47-8C6D-B93DDAA61FAA,0,349848009,NULL,Actavis,NULL,2 mg/mL,50 mL,0,Quarantine - Check codes (Straight to Stock),100 mg,,0
01592303-2881-4BE0-BE08-B970A605B18A,0,1434007,NULL,Accord,NULL,20mg/ml,3ml,0,Quarantine - Check codes (Quarantine - Report to QA/QC),60mg,,0
AB1C89CC-F7A7-4C7C-B9FA-B9BBFA02983E,1,45b653f2-b264-4670-b591-105e1837325e,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
C964EFFB-AD6B-470C-8CA8-B9CF66657658,1,cebf5332-addb-4951-8594-e3201d13d56c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-E07,0
C7D02EAB-ED30-4947-AD16-BA1809767902,1,49501c80-0cfe-44ea-9ab1-f51c5f3cc2ca,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
D7CDE60B-8A13-4582-901E-BA27743A500D,0,32888011000001103,NULL,Janssen-Cilag,NULL,20 mg/mL,20 mL,1,Straight to Stock,400 mg,BA-A02,0
BBB17F7A-5BB3-4B94-92EF-BA34F4EA0CE5,1,10348b38-0da3-49c5-9234-df084121b3df,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-D03,0
EC54C1A3-588A-4686-956E-BA407D56C94F,1,28575f81-3c64-48d2-ad27-8c67efcb273b,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
B321FC39-7DB4-418F-98D0-BA51B0A27212,0,3127006,NULL,Hospira,NULL,25 mg/mL,100 mL,1,Straight to Stock,2500 mg,,0
E4DB7166-305F-43C1-8B98-BA9EBAA14C12,0,398907002,NULL,Aspire Pharma Ltd,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),2.5 mg,,0
253CB566-AC71-470F-9617-BAED9548309A,1,04a5e4fe-7ae8-49bf-8d37-3738ba6654c9,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-D04,0
A9EF2C46-0FE0-43CC-BB5C-BAF4C7BEDA6C,2,NULL,90mmx90mm Cyto Label,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
92E13887-C372-4E60-AD48-BBD62E6F9BE5,0,3127006,NULL,Accord,NULL,50 mg/mL,100 mL,1,Straight to Stock,5000 mg,AC-D01,0
4AF09CE8-2C3C-4D65-A77C-BD13C4480130,0,414804006,NULL,Biogen Idec Ltd,NULL,20 mg/mL,15 mL,1,Straight to Stock,300 mg,BC-A01,0
30A30E01-4302-484D-8898-BD6E4200B610,0,59240002,NULL,Accord (Intas),NULL,N/A,N/A,0,Quarantine - Report to QA/QC,20 mg,,0
F5F7D53F-856E-4E07-A254-BDA7A54BC99A,1,854d5203-db22-4c9b-a9c0-aa153ab57513,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
387FD122-FEDA-4C8E-9718-BDA7D968EB4A,0,57066004,NULL,Sandoz,NULL,1 mg/mL,100 mL,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
F2BFFF29-1A51-4DF8-88AB-BE039AA968C5,2,NULL,NutriFlex Lipid Peri 1875ml,B BRAUN,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E9D8EBE4-760E-4957-8A0B-BE08F3CA087B,0,74470007,NULL,Baxter Healthcare Ltd,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
71897C4D-137B-45AB-804B-BE6104197AEC,0,108783005,NULL,Generics(UK) LTD,NULL,20mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock)," 40mg",,0
7F5C9C88-C794-420F-9356-BEE43FD37E93,0,26800000,NULL,Hameln,NULL,1 mg/mL,2 mL,1,Quarantine - Check codes (Straight to Stock),2 mg,,0
8D9A35CB-50D2-46A4-BBE6-BF370CAC9DED,0,326774002,NULL,Medac,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),1000 mg,AK-B04,0
D929C81F-EDFE-4070-852B-BFC9642EED45,1,7fd24bc6-262a-49ef-a6f0-ca4d51060533,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
D9F6619D-F363-4B49-B655-BFF77A20A6FB,0,27196008,NULL,Ivex (Baxter),NULL,0.25%,250 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),N/A,,0
3ECF82C0-524A-4E39-8A7D-C002E6818905,0,73074003,NULL,Teva,NULL,N/A,N/A,1,Straight to Stock,2 mIU,AG-A06,0
4BD230B2-371C-4423-BF12-C065D00E4695,1,52fe7163-e2bb-4ce7-b8fa-d9118ba4a3b8,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
6C80D766-F520-40DF-BBC6-C0BC4AC1F431,0,108779005,NULL,Actavis,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1 mg,,0
8B459964-99A5-4DC5-AEA0-C0CDF04EAC1D,1,7b782e42-90b0-4c00-a96c-24093dbb6547,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AD-A06,0
370236FF-67D0-4C7B-9C92-C0D129C8640F,1,6a1f7100-814e-4858-babf-baa623b2eb60,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-E01,0
1FE9B056-D272-44B8-B211-C106969C5A6D,1,b39e5b8f-2061-41d6-a3f5-856c31683ba5,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
501E06A2-00AE-4513-8576-C11248D2835B,0,16698611000001100,NULL,Pierre Fabre,NULL,25 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),250 mg,BL-C02,0
DEDFEE1D-5F14-4375-B98C-C1288598FDE2,0,1222005,NULL,Hameln,NULL,50 mcg/mL,10 mL,1,Straight to Stock,500 mcg,,0
9F46DB03-6869-432C-A376-C1421DC2A799,1,c4252d9a-3f2b-4879-866d-5162aa30553b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
6B869905-1408-4FE9-9482-C14A4E73681A,2,NULL,EZ CFU Pseudomonas aeruginosa ATCC 9027,Microbiologics,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
19EAADEB-0668-4A48-B0E1-C18F7D735570,1,eb30d049-e10e-4382-b7fa-d38addc14237,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
B1766E47-067C-4C75-ACFB-C1967D3CC5C5,2,NULL,Warm red patterned border with 1 black line  (BAG)  70mm x 90mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
82EE13E4-3369-46B5-AE07-C1CDBFAE27BC,0,3127006,NULL,Hospira,NULL,50 mg/mL,5 mL,1,Quarantine - Check codes (Straight to Stock),250 mg,,0
D11B08F5-93D0-4969-8986-C24523513F6A,2,NULL,Tamper Evident Caps,,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
A13D6C37-C51B-4A26-95CA-C27540FCB72E,2,NULL,100mmx38mm Cyto Label  70mm x 90mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
0F423AFC-52D0-409E-BD3F-C280D5B0972A,0,418792004,NULL,Janssen-Cilag/Baxter,NULL,2 mg/mL,10 mL,1,Straight to Stock,20 mg,BK-B02,0
89B7DA74-CDDA-430D-ABDC-C2B48669D9FF,0,96062004,NULL,ASTRA ZENECA,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock)," 1g",,0
238F0359-0D64-471A-9293-C3073BB3D9A0,0,108759002,NULL,Sun Pharma,NULL,10 mg/mL,15 mL,0,Straight to Stock,150 mg,,0
75CFE450-7B56-47E9-9EC9-C3E300C073B8,2,NULL,Warm red block with black border with 2 black lines (FLAG),Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
B029F072-7F91-4335-AEF7-C47AF91D7446,0,1528001,NULL,Teva,NULL,10 mg/mL,50 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),500 mg,,0
49173051-A033-4B33-B697-C4A16F233392,0,319810004,NULL,Pfizer Ltd.,NULL,10 mg/ml,50 ml,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
8B581CD8-58F7-4ED9-87CE-C4D3B96120BB,0,84961008,NULL,GlaxoSmithKline,NULL,N/A,N/A,0,Straight to Stock,100 mg,,0
70833EB3-22B7-4AC5-BBDC-C4ED9ADC0B9E,0,108811008,NULL,Fresenius Kabi,NULL,38 mg/mL,5.26 mL,1,Straight to Stock,200 mg,AC-B01,0
467724F3-2D71-4F67-92A8-C51B66F1E1AB,0,4111311002,NULL,AstraZeneca,NULL,50 mg/mL,10 mL,1,Straight to Stock,500 mg,,0
216D4A74-59BD-4694-A76E-C577545A6D25,0,1222005,NULL,Auden (Martindale),NULL,50 mcg/mL,10 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),500 mcg,,0
C5E70531-8F1F-408A-84BA-C5CC10EDC794,1,a505a9c8-5b10-4481-b466-2b5f19a34e11,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
EA217D77-02A3-44D2-8768-C5DA62153308,1,e4b13cb3-9b82-4312-a394-c8ea687cff71,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
1D99426E-B18E-4776-AAA0-C6248A0D96E5,1,5e369d25-39b2-4fc6-978e-75520d19fdca,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
6D7D9A0B-2D0E-45C8-8A45-C63C73AFC786,2,NULL,Warm red block with 1 black line (BAG),Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
69802CE3-A9EB-4961-950C-C641BC35275D,2,NULL,Sterile IMS- Klercide 70/30 Denatured Ethanol (1L),Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
94B07050-41C5-44A3-B0C4-C69A747AB6BC,0,424401006,NULL,Amgen,NULL,20 mg/mL,20 mL,1,Straight to Stock,400 mg,,0
86FE9069-A73F-4200-914F-C6E42A681090,0,42082003,NULL,Bowmed Ibisqus Limited,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
6B1E690E-E9A0-4A48-BC70-C76A9AA9C009,2,NULL,Grey blocks with 2 black lines labels (flag) 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
094C6AB9-AD8D-4ABE-B106-C7A72FF5BC75,0,333847008,NULL,Pfizer,NULL,10 mg/mL,20 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),200 mg,,0
42273B42-F3AC-44E2-A933-C7B71BF7C22E,0,108811008,NULL,Generics(UK) LTD,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
75931BAE-115E-447D-BED0-C8006D6F4760,2,NULL,Blue block with 2 black lines label (flag) 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
21F258FB-21E0-4EED-A15C-C811B37EFF37,0,349848009,NULL,Accord,NULL,2 mg/mL,50 mL,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
9920D982-58F5-4E9B-897F-C8D0486F3550,0,407732005,NULL,"Merck, Sharp & Dohme Ltd",NULL,N/A,N/A,1,Straight to Stock,70 mg,,0
6EE4FFA3-09CE-4CD1-B42C-C8DEC55AD14D,0,57066004,NULL,TEVA,NULL,1 mg/mL,50 mL,1,Straight to Stock,50 mg,AH-D05,0
AB356224-0D3C-411F-9533-C9246B7B9B96,0,56928005,NULL,Fresenius Kabi,NULL,20 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
78E33433-A0D1-47DD-A0C7-C997CE4E0A78,0,420155008,NULL,Torbay & South Devon NHS Foundation Trust,NULL,15%,100 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),N/A,AF-B02,0
3209C5B3-4700-4369-B6D4-C9E2BF9B3EF6,0,319810002,NULL,Pfizer Ltd.,NULL,25 mg/ml,4 ml,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
DAF34897-1385-4A5A-85E4-C9E472190C1F,0,59240002,NULL,Accord (Intas),NULL,N/A,N/A,0,Quarantine - Check codes (Quarantine - Report to QA/QC),5 mg,,0
A5125417-7E50-4204-A985-C9F1A2B023A9,0,1222002,NULL,Medac,NULL,50 mg/mL,8 mL,0,Quarantine - Check codes (Straight to Stock),400 mg,,0
705BC8E6-96E6-450C-8F3B-CA304B233066,0,84812008,NULL,Leo,NULL,100 IU/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),200 IU,,0
67CBF647-30C6-4E0E-9F4B-CA53ADAB1E8C,0,84951003,NULL,Eli Lilly,NULL,10 mg/mL,19 mL,0,Straight to Stock,190 mg,BC-A02,0
3DD41FFA-D0AA-4531-903A-CA93ABF65408,0,17328411000001102,NULL,TauroPharm GmbH,NULL,N/A,10 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),10 mL,,0
DFAFF168-80F9-4E5A-81F5-CAA5A3D06C30,1,c58cc462-16af-4f1d-be0a-21b08e0311ad,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
DCEE1971-ECDA-43A3-986F-CABD2AC180D3,1,819b682c-5cda-46b7-a6df-53d502d64c6d,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
A44D6794-5F85-4966-8FD2-CAF41CD8B51C,0,68444001,NULL,Medac,NULL,2 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),20 mg,,0
A9EB0738-2F0E-4022-B4D3-CAFFBD59A4B3,2,NULL,Klerwipe Neutral Detergent Sterile Wipes (20 wipe pack),Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
9222068E-2AA9-48C9-8631-CB2CF07F6F38,0,391632007,NULL,Sanofi,NULL,10 mg/mL,1.2 mL,0,Quarantine - Check codes (Straight to Stock),12 mg,,0
B9CA5B37-C791-49B8-BA63-CB9572589F8C,0,68444001,NULL,Accord,NULL,2 mg/mL,50 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),100 mg,,0
12D86B05-D091-41C9-84B7-CBBA2BED53CA,1,02c85c12-9363-4f77-9ad7-ffecde8e1f21,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AD-A08,0
5C80ACC3-6BDB-4BD9-BC78-CBDE1F95A55A,2,NULL,Red K with 2 black lines labels (flag) 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
4C0E6217-C4CB-47E6-8444-CBE84ABE82D7,0,444907002,NULL,Fresenius Kabi,NULL,N/A,500 mL,0,Quarantine - Check codes (Straight to Stock),500 mL,,0
200C072C-BB57-473F-8FE1-CC27DC607FAD,0,32888011000001103,NULL,Janssen-Cilag,NULL,120mg/ml,15ml,1,Straight to Stock,120 mg,,0
AE1BFAA9-C517-43A9-A863-CC4CD4F6CE6B,0,6102009,NULL,SUN PHARMA,NULL,0.5 mg/mL,20 mL,0,Quarantine - Check codes (Straight to Stock),10 mg,,0
E67E5F35-F20A-4C4A-AD3E-CC5F6055A7FD,0,56928005,NULL,Accord,NULL,20 mg/mL,25 mL,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
2ECE8158-8EA0-4B45-8067-CC806EDC19D6,0,108806006,NULL,SANOFI AVENTIS,NULL,20 mg/mL,4 mL,0,Quarantine - Check codes (Straight to Stock),80 mg,,0
092638FB-29DD-4278-8E28-CC9C550492C8,1,bb36439e-0969-4e47-ab59-2ef516303caa,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
8C659A0C-860E-4F8A-A53F-CCDF54D1CB8E,0,67735003,NULL,Ebewe,NULL,6 mg/mL,16.7 mL,0,Quarantine - Check codes (Straight to Stock),100 mg,,0
3CFA729B-1232-4BF9-9BC0-CD3D448A7D08,0,88997008,NULL,Adienne,NULL,N/A,N/A,1,Straight to Stock,15 mg,,0
F107E2FC-8C37-4CD1-995D-CD9647D4B872,0,68444001,NULL,Medac,NULL,2 mg/mL,100 mL,1,Straight to Stock,200 mg,,0
3EAB0985-6AE7-4D14-9074-CE1FC263EC67,1,26ca8d76-654f-4377-834a-3a1409796a82,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
BCC19485-B1E7-426C-A9D9-CEE1E59C92CA,0,1222003,NULL,St Mary’s Pharmaceutical Unit,NULL,1 mg/mL,500 mL,1,Quarantine - Report to QA/QC,500 mg,,0
5C028B11-E258-4A7A-B612-CF2006D9A50F,0,3334000,NULL,Sanofi Aventis,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
B9119C11-3A29-4C73-B047-CFF27C4857F2,0,60881009,NULL,Wockhardt,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
8E03104A-557C-4F29-A653-D005716B95E8,1,d8f0e45c-7165-4e96-a9d0-5e063b9a5d2c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
559B078B-8D3D-4392-BE77-D0A940732294,1,ce0de8f4-4ee3-495a-bee7-c3119456522b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
737AD5CD-E7EA-45ED-B0C1-D0AC534FD109,0,327032007,NULL,TEVA,NULL,5mg/mL,10 mL,0,Straight to Stock,50mg,,0
10B0B13B-75D2-47DD-B97E-D0BEB061875E,0,414984009,NULL,Calderdale and Huddersfield,NULL,10 mg/mL,100 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),1000 mg,,0
94BE648E-2549-44E6-8C97-D0C6221DF406,1,7f1a98c8-27d7-4937-b0ab-d76effb3e803,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
9BDA197D-C783-44CD-BC8C-D122A7FDB710,0,89265009,NULL,Hospira,NULL,20 mg/mL,25 mL,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
5DD3C3D1-A356-4E5F-8F5B-D16C41FBED4F,1,e26fa050-0a3d-4234-9746-fbe38b4c3a4c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-B07,0
9908C49A-67B7-46BB-A2EB-D18F3D5E74B5,1,abc534ca-6cb9-4808-9509-3dc4bdd7b8b9,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-B07,0
3E26ACC7-F470-4CF5-9E9B-D1A60CD85B51,0,108759002,NULL,Hospira (Pfizer),NULL,10 mg/mL,60 mL,1,Straight to Stock,600 mg,,0
991E9F10-108C-423C-96D1-D1ACE6E224C0,0,349848009,NULL,Accord,NULL,2 mg/mL,100 mL,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
335CA1AA-C369-4B1A-A0B9-D1B94C8CE993,0,349848009,NULL,Sandoz,NULL,2 mg/mL,100 mL,0,Quarantine - Check codes (Straight to Stock),200 mg,,0
6940D9A7-FB5C-4926-A144-D1DE91A4E689,0,68887009,NULL,Hospira (Pfizer),NULL,25 mg/mL,2 mL,1,Quarantine - Check codes (Straight to Stock),50 mg,,0
42DF791D-E9AE-4773-858C-D25CF9AE3D81,0,19841008,NULL,Bowmed (Villerton),NULL,N/A,N/A,1,Straight to Stock,1000 mg,AG-C06,0
219847A5-F1C0-4490-9B70-D28CBF10F307,0,349848009,NULL,Accord,NULL,2 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),20 mg,,0
47432E07-4458-4489-95B2-D2CC021F5012,0,16602005,NULL,Pfizer,NULL,N/A,N/A,1,Straight to Stock,100 mg,AG-A02,0
E712C209-066A-4440-BDA3-D33A8BBA7774,0,42082003,NULL,Xellia,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
AF108F35-A85F-463B-85AC-D3414D95AB37,0,327123007,NULL,Chugai Pharma,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),263 mcg,,0
96556F47-DDF2-4EA5-8602-D3D2FDA80886,1,c92eb898-2328-4ddf-8213-99e84fc8b7cc,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E9B02ED2-F2EE-4673-834B-D44F6182B6C1,2,NULL,Tablet Cartons  50x30x90,,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
42A8E1E2-2D4E-41EA-83E8-D475235103C7,1,a9f8842a-ae3a-498d-976a-2801a86d3b6f,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
402A36CE-54A7-4AA4-8F92-D4767313203A,0,349848009,NULL,Sandoz,NULL,2 mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock),10 mg,,0
FF297182-1213-4853-8A44-D4813F1D6194,0,108418007,NULL,HAMELN,NULL,2mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),4mg,,0
2A28FE95-E229-4494-99A0-D483D768E980,2,NULL,Violet block with 1 black line (BAG)  100mm x 38x,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
C325EF32-F5B8-4A8F-B9B5-D4B6AE37E516,0,444907001,NULL,Fresenius Kabi,NULL,1 mL/mL,500 mL,0,Quarantine - Check codes (Straight to Stock),500 mL,,0
96DA40B5-5A9E-4206-81D7-D4F5D55835B2,2,NULL,TSB Broth,,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
C8837EED-07F3-47C3-89EC-D52710B68520,1,dc7c6f6a-dab6-4adc-a8d8-6c0a1c05727d,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
40883885-A833-4657-8AFA-D551FCFD68E4,0,36893000,NULL,Sandoz,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),2000 mg,,0
48B08ED2-F6FE-4020-868D-D5B34D3FA946,0,346628003,NULL,Sandoz,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),2250 mg,,0
77BD3369-A3E3-446D-BD9F-D5C254DA4E87,0,108759002,NULL,Fresenius Kabi,NULL,10 mg/mL,15 mL,1,Quarantine - Check codes (Straight to Stock),150 mg,,0
